start date: 05/30/13, end date: 05/31/13, keyword: economy
KT Corp.,0.0944411,3.79725466352
Purchasing Managers' Index,0.0,16.6797799012
Cancer,0.0,3.33772422327
Wool&Prince,0.17873,15.9372365849
Payden & Rygel,0.0,6.96025833081
New York Lincolnshire,0.0,13.6718159241
Los Angeles California,0.0,3.05970141748
HSBC,0.3972842,18.2231671189
Stephen Weiss,-0.0348031,10.3846502983
European Central Bank,0.6867643,67.8910984673
central bank,-0.167685,33.61514427
Knight Vinke Asset Management,0.0559022,5.22076097551
Seagate Technology,0.0404938,3.91064882115
Dow Jones Industrial Average,0.0801193,1.09731510141
Republic of China,0.6919057,35.2439463683
Xstrata,0.0904585,2.86627829906
S&P 500,0.2737172,40.1581918509
Jarrett Bellini,0.189777,9.23303347479
Alistair Thornton,0.0726325,11.9346500259
CNBC Europe,0.0,4.41068572546
KRFT,0.0278379,8.49525124455
LinkedIn,0.405901,3.45400833014
FactSet Research Systems,0.011679,3.74142417735
Chris Weston,-0.0834764,3.97624007359
IHS Global Insight,-0.121457,27.8249243164
Lipper,0.0538399,7.4193281836
Venezuela,-0.048616,3.07892362366
EMC Corporation,0.115865,7.08978460832
Laurence Fletcher,0.0,5.76064543583
Matthew Schilling,-0.525412,5.12105415007
Ana Navarro,0.0,4.94452959301
Germany,0.0,0.59305944932
oil demand,-0.281827,3.19444500276
Faygo,-0.0939964,10.6635094203
LinkedIn Corp.,-0.164884,8.49148678514
oil futures,0.112504,3.99076572835
Frederic Neumann,0.0,3.97624007359
U.S. Hispanic leaders,0.0,5.76064543583
Commonwealth Foreign Exchange,-0.11331,3.61854945224
New Zealand Treasury,0.4515763,46.8896625131
Charles Comiskey,0.011332,8.6038090153
Peter Lenardos,0.0461583,5.76064543583
Joe Manimbo,0.0,5.37851849484
EMG.L,-0.0672518,5.76064543583
Federal Reserve System,0.7645137,105.886094673
SAN FRANCISCO,0.10247,1.94664376865
STX,0.0184521,4.48113105189
Dow,0.192742,21.7970722805
Marc Chandler,0.0370664,5.18011191943
BK Asset Management,-0.0121877,1.69543458636
Mexico,0.0238323,3.40476158753
Central America,0.296812,5.67247404272
Allan Roth,0.0,10.740818175
metal,0.0,12.6100521976
Marie Chandoha,0.0629906,8.9502232913
United Kingdom,0.0114329,0.0
inflation,-0.190318,3.13393842098
Chicago,0.237091,1.33431029527
Price Futures Group,0.171993,2.48692235702
CNN International,-0.142476,0.797867271483
Tom Simons,0.0501047,10.975961858
start date: 05/02/13, end date: 05/03/13, keyword: oil
disambiguated name,sentiment,significance
Mississippi,0.0,4.18565652395
Jeff Cox,0.0,3.210112466
Institute for Supply Management,-0.632808,2.80854773142
Reuters,0.251372,10.6182118915
BP,0.0210519,7.3493714608
CBOE Volatility Index,0.113242,4.13156615534
Louisiana,-0.056561,8.81437001333
Mario Draghi,0.0220511,2.83741167386
Kraft Foods Group Inc.,0.0143922,7.96270778529
United States Department of Commerce,0.0,7.02551742291
Warren Financial Service,0.0,4.35386264578
Brussels,0.0,4.66790983731
Spain,-0.0539408,1.75480621752
Labor Department,0.0157808,36.6903113383
government,0.0373959,2.69552062355
DJI,0.0312821,8.21619504269
Priceline.com,0.0,4.06707213293
JeeYeon Park,0.0,3.87815710956
Lazard Capital Markets,0.120557,3.04242133746
Commerce Department,0.0548742,2.18237858782
India,-0.448907,1.39155950921
New Orleans Louisiana,-0.420375,5.02622533706
Nasdaq,0.169348,3.00104297013
Photographer's Gallery,0.124898,6.47734447461
London,0.0621506,1.87603336842
the Gulf Coast,-0.189848,9.47408521943
European Commission,0.0,3.89503901562
Gulf,-0.0710284,5.87578454747
Tyson Foods,-0.0900978,4.97061467668
Wynnewood Oklahoma,0.49751,6.96453074617
Nigeria,0.0513745,2.326160426
charset-error,0.0,6.47734447461
Oregon,0.0949803,6.14629351189
oil prices,0.0666159,20.6180221543
Oil output,0.0226758,4.21364027792
Dan McMahon,0.0893458,4.97061467668
Commerzbank,0.0,3.25778464742
Space Technology,0.0,5.6736379676
Fernando Galvez,0.0,7.53096382729
Alcoa,-0.0237272,2.80854773142
Florida,0.0,3.38135363124
United States,-0.5267625,47.2346879065
Phil Flynn,-0.0477881,6.14629351189
CNN,-0.107447,1.6164169892
Microsoft,-0.0590374,3.71622183722
Romania,-0.0135335,3.44523299423
South Africa,0.0168875,2.23048908074
CNN International,-0.0411849,1.32357835211
Senegal,0.0,3.26101301666
NASA,0.156566,4.18318570178
Dean Foods,0.0,4.06707213293
Lusaka,0.695999,10.0157536636
Fed,0.194081,15.2585671342
Berkshire Hathaway,0.0,2.85854371351
Oklahoma,0.426958,2.94476771949
OPEC,0.0605045,2.98403935068
Carsten Fritsch,0.0,4.21364027792
Troy Logan,0.0,10.2815536044
Oil prices,-0.0857791,20.2779398182
Ben Taylor,0.0135335,9.05001836582
Italy,-0.0205924,1.34424983892
New York New York,-0.0858,4.24386722638
Erik R. Trinidad,0.0,6.47734447461
Mark Waggoner,0.145645,7.52079036029
social media,0.229559,2.93105408129
ECB,-0.489331,3.5820072392
Ben Dubansky,-0.109056,11.2305104016
S&P 500,0.415777,47.6183053321
Caterpillar Inc.,-0.0345463,2.54575072881
Clean Water Act,-0.161269,7.53096382729
Walt Disney,0.0,6.63917122325
Andrew Whitehead,-0.0235162,15.9240842367
Raymond James,0.0,2.57658226041
S&P 500 index,0.0696274,5.33846240579
Louisiana State University,0.0,11.6151815385
Frankfurt Germany,0.0,4.49781936891
Nvidia,0.0,4.97061467668
GDP,0.011679,2.97002555272
Howard Silverblatt,-0.130127,11.9349882956
Twitter,0.0,1.38634706624
Africa,0.0643949,4.52718854801
Edward Makuka Nkoloso,0.0304756,19.4698973902
European Central Bank,0.13997,46.4103298438
Gulf of Mexico,0.0536821,3.34311809601
Cristina De Middel,0.0817811,20.267004892
JeeYeon,0.0,4.06707213293
Cyprus,-0.0327095,2.59472405416
Dow Jones Industrial Average,-0.0146754,14.5427958568
Electronic Arts,0.151096,3.87815710956
Anadarko Oklahoma,-0.0549854,4.97061467668
Republic of China,0.0099664,25.959870545
CNBC World,0.0,2.24924588953
Chicago,0.237091,2.56985440743
CNBC Europe,0.0,3.04242133746
KRFT,0.0278379,11.7036686838
LinkedIn,0.4598418,36.7247576939
UNESCO,-0.0891382,5.6736379676
Zambia,0.144317,9.19650189712
polycyclic aromatic hydrocarbons,0.0817068,7.53096382729
Matha Mwambwa,0.0,6.47734447461
Germany,0.0,1.91178759858
National Science Foundation,0.121255,4.94105386754
oil demand,-0.281827,5.24506565033
oil futures,0.112504,5.98658540642
football,0.0,3.97901277747
New Zealand Treasury,0.393803,3.00925851384
Tim Evans,0.112148,11.1445922922
Alabama,0.0768259,5.02622533706
Dow,0.27994,36.0770584177
Soviet Union,-0.703859,2.99125847683
Activision Blizzard,0.0,4.35386264578
Answers in Genesis,0.215452,4.97061467668
Federal Reserve System,0.230347,13.897934702
Price Futures Group,0.171993,4.04272877902
Art Hogan,0.188238,6.2204863423
start date: 05/02/13, end date: 05/03/13, keyword: middle
disambiguated name,sentiment,significance
start date: 05/02/13, end date: 05/03/13, keyword: war
disambiguated name,sentiment,significance
President Obama,0.173882,10.0491848336
Dandong,0.0,4.83882623938
Korean Peninsula,-0.462363,5.32643441402
U.S. government,0.030743,1.83867229094
Venezuela,-0.048616,4.7559814072
United Nations,-0.25314,6.20770227426
House Armed Services Committee,0.0298558,4.2150637521
Seoul,0.0632453,2.195337264
Kim Jong Un,-0.0111222,3.80268010216
Syngman Rhee,-0.372913,6.22116221295
Cabinet,0.120861,4.98940216521
Ana Navarro,0.0,7.63967536355
American-trained Korean army,-0.612885,7.16460145757
U.S.-South Korean alliance,-0.307651,7.16460145757
Alison Harding,0.0,7.16460145757
Defense Intelligence Agency,0.08781,4.96175753287
Liaoning,0.0,4.83882623938
U.S. Hispanic leaders,0.0,8.79823212632
Costa Rica,0.0,4.93382858955
United States,0.0752461,9.8227000997
CNN International,-0.358804,15.6803543166
People's Republic of China,-0.0574897,1.87331528483
Barack Obama,0.128504,0.155025256324
Yalu River,0.0,4.83882623938
Dietmar Eckell,-0.183839,17.6292404038
Latin America,-0.0358776,8.02831123587
North Korea,-0.130064,18.3804176734
Carl Mydans,-0.198839,7.16460145757
Central America,0.296812,8.26158525282
Dia (supermarket chain),0.309491,7.16460145757
Mexico,0.0238323,5.06081108795
CAFTA,0.0858002,8.79823212632
Secret Service,0.0,3.9285306487
Pyongyang,-0.405219,5.3771274489
South Korea,-0.235621,12.7682203559
United States Congress,-0.543627,20.6991987359
Pentagon,0.0980922,3.28620516968
Twitter,0.0,2.0652497485
start date: 05/01/13, end date: 05/02/13, keyword: economy
disambiguated name,sentiment,significance
Art Cashin,0.0,6.31333338212
Oversea-Chinese Banking Corporation,0.085437,6.92796935922
Japanese government,-0.4429,21.3051828824
Barclays Capital,0.0048623,36.8899138472
CNBC,0.0,1.12043267673
Turk Edwards,0.200821,10.1990485357
Chris Weston,-0.0834764,4.6965337267
Reuters,0.6765884,44.7049718783
CBOE Volatility Index,0.134459,2.7101351411
Sim Moh Siong,0.0,4.72586397437
Evan Lucas,0.0,35.2929822174
Citigroup,0.0,2.01172622027
NBCUniversal,0.0,23.7260125556
Fast Retailing,-0.235726,2.94961859129
Samsung Electronics,0.110029,1.43609968359
Norman Chan,0.705154,40.5867267542
Bob Pisani,0.119834,4.05797794508
electricity,-0.136614,25.1448033014
Institute of Supply Management,-0.0279083,2.83976699042
Carl Larry,0.12716,9.29323612448
Connecticut,0.0,2.64790488642
Steve Liesman,0.0,2.24176551633
China,-0.4312262,7.93874297203
Spain,0.294256,1.42607026496
U.S. Institute for Supply Management,0.029308,8.15890719402
BHP Billiton,-0.118272,1.8257601058
Londonbut,0.110042,8.15890719402
Apple Inc.,-0.0798508,0.582086186136
People's Republic of China,-0.752166,20.7777247573
iPhone,-0.0191807,0.936720902981
Howard Archer,0.0585067,4.59208653767
United States Department of the Treasury,0.116805,14.878324157
pharmaceutical giant,-0.685162,19.4293530171
Visa Inc.,0.458988,18.8500209816
oil prices,0.0666159,3.91304626483
Gartman Letter,-0.644791,7.03151692719
Federal Open Market Committee,-0.259804,4.59991495615
Commerce Department,-0.476919,1.3363203234
India,-0.448907,0.610180056171
FTSE 250 Index,0.0975611,3.82823545117
Nasdaq,-0.320981,1.06192367601
Brown Advisory,-0.0885946,5.29948050214
MasterCard,0.020594,2.4117802685
South Korea,-0.564768,10.6038935192
ADP National Employment Report,0.393302,67.3331566004
Comcast,0.31103,41.1137325011
HSBC Bank Canada,0.0,16.3986153212
Vasu Menon,0.0,6.92796935922
FTSE,0.016558,3.60002512848
Wynnewood Oklahoma,0.49751,5.60434685313
Glencore,0.0569293,5.20596994818
Kathy Lien,-0.235402,26.5487520746
JPMorgan Chase,0.0,1.14447584374
Haruhiko Kuroda,0.207655,2.01894913205
Maryland,0.0,2.99122100243
KOSPI,-0.487264,9.02931933296
Bank of Japan,0.135407,25.1283047567
Brad Yates,0.0138841,12.5330195473
Seoul,-0.394259,16.7405884886
Singapore,0.12319,1.48800973895
U.S. Investment Management,0.0244293,2.48661378716
Tanweer Akram,-0.0604333,7.79764056929
Oregon,0.0949803,4.58959260438
Mark Waggoner,0.145645,5.83486194516
mortgage applications,0.24855,20.1195732001
Facebook,0.405681,8.6401230553
Oil output,0.0226758,3.13916876332
Merck & Co.,-0.11542,3.84702083767
Dr. Copper,-0.372589,14.8127318536
Mario Draghi,-0.5838569,49.538482387
Commerzbank,0.0,2.28258914973
nuggets,0.0337034,4.04015475321
Dennis Gartman,-0.345613,7.20766848333
LG Uplus,0.0406918,4.53857359703
Bank of New York Mellon Corporation,0.17561,3.66086898109
Gene McGillian,-0.0834769,5.27895431658
AGL Energy,-0.3857246,28.8685723218
Baltimore Maryland,-0.0402032,4.50078564598
Central Banks,0.150853,23.1559528603
United States,-2.4619932,141.882848804
Knight Vinke Asset Management,0.0559022,6.08028214906
Phil Flynn,-0.0477881,4.58959260438
investment banking,-0.261036,2.960864621
NTR Bullion Group,0.0212697,7.5828416545
Verizon Communications,-0.0968332,1.74931306005
FAM Value Fund,0.0,3.06854368084
Michael Gavin (soccer),0.440163,10.8840879585
New Zealand Treasury,0.0577733,4.20308892279
Kumar Palghat,-0.0750721,5.99303021441
Asia Squawk Box,0.0220273,3.43400392953
Washington D.C.,-0.0588856,1.61476716655
Tradition Energy,0.0,3.72182138302
Nikkei,-0.2947106,20.0136464721
Boston,-0.0688746,2.34293057645
Infineon Technologies,0.153998,6.08028214906
BNP Paribas,0.243657,2.44811509278
Jim Reid,0.0,5.91290260569
iitrader.com LLC,0.0,4.64043751683
Japan,-0.8947273,34.6412679742
SK Telecom,0.169261,3.9114376857
John Sharp (Australian politician),-0.0468459,5.32639699615
Bill Eigen,0.0,3.56053514086
Fed,0.0055157,169.514310453
FX,0.0457187,3.04712102671
Oklahoma,0.426958,2.00208207478
Asia,0.0241345,19.0249916088
New York Stock Exchange,0.0446319,3.71497578267
U.S. government,0.0,1.46145036894
OPEC,0.0605045,16.1971997377
Carsten Fritsch,0.0,3.13916876332
Philipp Bartschi,-0.294197,10.774573959
Michael Woolfolk,0.109066,6.16189367615
New York New York,0.2459379,14.3624243419
Europe,-0.0844174,23.4615844596
Short Hills,-0.480211,7.03151692719
Australia,0.2648715,12.2501991097
ECB,-0.56003,60.7697520456
S&P 500,0.2042313,32.0544412834
Diane Swonk,-0.145979,2.68906690288
Tom Graff,-0.23462,8.43910254333
equity markets,0.217521,9.84391377855
U.S. central bank,0.0,3.82989688308
William H. Gross,-0.0559616,2.19692188284
Hong Kong,0.0170483,1.00609011431
Stephen Weiss,-0.0348031,11.2411836246
SPDR Gold Trust,0.0,3.11535067601
ING Group,0.038681,1.55957043934
CNBC Europe,0.0,5.00193518064
John Fox,0.0142927,5.15131708626
Bank of Singapore,0.119758,5.39277026523
Marc Chandler,0.0370664,5.79763455511
Dow Jones,0.0442212,3.12351946305
Hyundai Motor Company,0.268478,1.70828717275
Mesirow Financial,-0.0990806,2.57650104585
central banks,0.1095864,17.9662919061
Kapstream Capital,-0.0547315,4.02272054827
Calibre Asset Management,0.354936,25.1448033014
Frankfurt Germany,0.0,3.3938325931
Xstrata,0.0904585,3.40575490681
Aaron Kohli,-0.0736862,9.26674938909
Peter Voser,0.0,9.16541733881
GDP,0.0357426,0.820002312482
KT Corp.,0.0944411,4.53857359703
Purchasing Managers' Index,0.0348895,44.2517693046
FMHR,-0.34671,3.56053514086
New York Lincolnshire,0.0,15.9963465071
HSBC,0.4401715,38.9529971333
PMI,0.0,4.84943522708
Federal Reserve committee,0.0,6.64455450741
European Central Bank,1.057553,95.773247876
central bank,0.000582,17.5006045308
Royal Dutch Shell,0.0,2.93532803658
Cyprus,-0.178579,0.995193809725
Dow Jones Industrial Average,-0.141875,0.772073132198
Republic of China,0.7335014,90.4306354102
Stamford Connecticut,0.0,3.08063646101
Sydney,0.0611726,11.2694586227
Ben Bernanke,0.0,21.7721698038
JPMorgan Funds,0.0,3.56053514086
Shanghai,-0.604247,29.4453352856
Yu-Dee Chang,-0.321171,11.4222264949
IHS Global Insight,-0.121457,4.39985920554
CNBC World,0.0807245,2.51552416618
Takashimaya,-0.376843,2.6868457769
Brown Brothers Harriman & Co.,0.17561,5.08960272686
Richard Ilczyszyn,-0.0327796,7.39546628617
Institute for Supply Management,0.0,2.24522222817
UBS AG,-0.107123,2.56904063287
Deutsche Bank,0.0,2.01080679659
oil demand,-0.530896,30.9756922105
Frederic Neumann,0.0,31.779925089
National Employment Report,0.0,4.99070978905
Komatsu,-0.300895,3.42772295828
S&P,-1.073275,18.0218145674
Federal Reserve System,-0.8028231,206.972338761
Yanzhou Coal,-0.453317,4.35455119339
Mortgage Bankers Association,0.279026,19.4293530171
LPL Financial,-0.151777,4.05797794508
BK Asset Management,-0.0243754,14.4140985007
Hampton Pearson,0.0,3.06854368084
metal,0.0,13.6466047331
David Kelly (weapons expert),0.0,2.83976699042
United Kingdom,0.2168329,4.92259928224
Energy Information Administration,0.723551,22.1135406541
inflation,-0.190318,3.67514541518
Chicago,-0.267589,23.1243346475
Price Futures Group,0.171993,2.98600836058
John Canally,-0.376449,8.25102579816
start date: 05/01/13, end date: 05/02/13, keyword: oil
disambiguated name,sentiment,significance
Fed,-0.0663194,39.5863771838
Republic of China,0.1404039,64.4616434447
Stamford Connecticut,0.0,4.40163544543
Chicago,0.237091,22.213882471
Oklahoma,0.426958,3.05695075399
Wynnewood Oklahoma,0.49751,6.52388089047
OPEC,0.0605045,24.632525373
Carsten Fritsch,0.0,4.15131652833
Reuters,0.0652333,15.7051158938
Mario Draghi,0.0220511,2.96435933633
Mark Waggoner,0.145645,7.60600089336
Federal Reserve committee,0.0,7.90887108394
Richard Ilczyszyn,-0.0327796,9.61207732425
Connecticut,0.0,3.9757870584
Oregon,0.0949803,6.36621501418
Carl Larry,0.12716,13.1704446786
oil prices,0.0666159,6.59086369289
Oil output,0.0226758,4.15131652833
China,-0.0662532,3.39188476843
oil demand,-0.530896,46.9395081928
Commerzbank,0.0,3.32691867852
U.S. Institute for Supply Management,0.029308,10.0404028752
Europe,0.167471,17.6429273248
Gene McGillian,-0.0834769,7.45859898505
United States,-0.5007965,64.1090154776
Phil Flynn,-0.0477881,6.36621501418
Frankfurt Germany,0.0,4.39641283804
Federal Reserve System,0.384232,41.0955349098
Frank McGhee,0.539817,7.55190665333
Labor Day,0.0,7.18390896705
Tradition Energy,0.0,5.03262211595
Integrated Brokerage Services LLC,0.310006,7.89107346023
India,-0.3558339,18.1481515112
Energy Information Administration,0.723551,33.1788233761
European Central Bank,0.149083,2.05727543107
Price Futures Group,0.171993,4.0039102747
iitrader.com LLC,0.0,5.93662802117
start date: 05/01/13, end date: 05/02/13, keyword: middle
disambiguated name,sentiment,significance
Timothy Garrett,-0.0961182,33.2431369636
Afghanistan,-0.506533,22.4080057007
Asia,0.2704014,32.9296378662
Federal Aviation Administration,0.549188,9.18123663401
Martin Dempsey,0.101755,4.121541563
Washington,0.352703,3.36025194253
Michael Sheets,0.0,21.2533988803
National Airlines,0.0550956,31.8325611811
Illinois,0.0,4.78899878653
U.S. government,-0.0922501,2.77096805566
Middle East,1.42551,70.0475496139
Iran,0.0523155,3.53765646735
Brazil,-0.506217,3.31487693563
Aaron David Miller,0.0,12.2384314665
Arthur Rosenberg,0.132694,27.8254731665
Midwest,-0.96234,5.92495129924
Woodrow Wilson International Center,0.0,6.82325647743
Joint Chiefs,0.238696,7.75263449422
Saudi Arabia,0.216306,10.7882977767
Australia,0.0,1.86299786821
Jamie Brokaw,0.0,21.2533988803
Libya,0.0,3.61328238567
Chris Lawrence,0.0,14.9159895473
Moody Broadcasting Network,0.0,41.0118165253
Soberman & Rosenberg,-0.0912638,21.2533988803
Twitter,0.0,3.53099557077
Afghanistan Ministry of Transportation and Commercial Aviation,0.153652,21.2533988803
Taliban,-0.1252,12.86337244
China,0.1769246,15.1882573622
GrainCorp Ltd.,0.551284,106.541717186
Jeremy Lipka,0.0,21.2533988803
Brad Hasler,0.0,21.2533988803
Dubai,-0.0721447,14.5046012318
Boeing,0.1029,16.5724061228
United States Department of Justice,0.0,4.35053858051
Israel,0.237349,1.79143193357
Kentucky,-0.0663675,15.1554651374
Archer Daniels,0.1222496,44.8956110838
United States,-0.6542381,34.8838907458
CNN International,0.200378,1.79300323014
Thomson Reuters,0.0,22.2352141721
Barack Obama,-0.138063,2.33006264313
National Transportation Safety Board,0.474396,9.49018930318
U.S. Securities and Exchange Commission,0.260857,3.91335041654
CNN,0.2295868,21.2909162192
Syria,-0.152143,4.4104309449
National Air Cargo,0.0,17.7897134343
Shirley Kaufman,0.0,16.5245765987
North Korea,0.226489,1.91761919504
Bagram Air Base,-0.027542,17.7897134343
America,-0.120696,3.05050813359
GrainCorp Limited,0.689872,44.8956110838
Gary Stockdale,0.0,21.2533988803
United Arab Emirates,-0.12117,12.4160713366
Rinku Summan,0.0,21.2533988803
Zabiullah Mujahid,-0.0673639,16.5245765987
Africa,0.6794406,22.6064211072
Decatur,0.0,8.57204360974
White House,0.0,3.7509701091
Patricia A. Woertz,0.252262,91.5764915569
Bashar al-Assad,0.0,5.10248359714
Michigan,0.0,12.0160914875
chemical weapons,-0.125645,11.5396760769
start date: 05/01/13, end date: 05/02/13, keyword: war
disambiguated name,sentiment,significance
White House,-0.0991015,7.73632336109
Afghanistan,-0.32735,2.88958384439
Nancy Walbridge Collins,-0.0397171,18.4009693382
Martin Dempsey,0.101755,5.770333167
